case_id,amount_due,days_overdue,monthly_income,monthly_expense,payment_history_score,missed_payments,previous_recovery_rate,contact_success_rate,last_payment_days_ago,account_age_days,reminders_received,digital_engagement,hardship_flag,recovered,recovery_days
41943,743.75,11,17197.53,6249.09,58.69,2,0.125,0.588,164,149,4,0.521,0,1,28.0
41944,959.08,169,31526.48,29204.6,81.65,3,0.699,0.466,127,2475,5,0.231,1,0,
41945,2869.33,65,58435.48,47277.69,99.1,5,0.417,0.516,124,990,4,0.172,0,1,2.0
41946,9440.71,168,32714.53,17422.03,95.75,0,0.82,0.876,78,2324,4,0.935,0,0,
41947,7802.37,180,59679.15,26512.41,48.53,0,0.145,0.003,80,1898,3,0.526,0,0,
41948,1832.11,67,48165.98,18417.74,49.02,1,0.828,0.602,116,1575,0,0.936,0,0,
41949,9204.34,114,62859.55,25284.21,28.11,2,0.898,0.504,26,842,1,0.817,0,0,
41950,2308.37,45,47071.6,27815.28,88.33,3,0.905,0.491,66,849,2,0.165,0,1,7.0
41951,2292.58,137,22754.43,8829.39,39.67,2,0.687,0.875,165,1500,0,0.374,1,0,
41952,3213.81,45,37622.11,26943.18,55.59,3,0.893,0.719,76,1875,7,0.755,0,1,16.0
41953,5834.66,83,39885.98,35757.98,71.62,2,0.079,0.404,106,2251,6,0.348,1,1,28.0
41954,1831.34,19,36443.98,20485.82,94.43,1,0.101,0.218,179,264,3,0.925,0,1,30.0
41955,2168.0,131,25108.44,11297.62,23.8,2,0.905,0.221,37,127,6,0.898,0,1,18.0
41956,1098.24,172,32221.5,17043.66,62.89,2,0.944,0.14,41,1389,3,0.2,1,0,
41957,3947.43,141,48750.12,37240.49,81.7,3,0.689,0.916,134,2461,0,0.919,0,0,
41958,6289.72,26,37148.73,14279.94,96.7,1,0.522,0.188,152,810,4,0.913,0,0,
41959,6605.78,148,11133.84,4418.62,41.92,2,0.522,0.971,142,218,7,0.756,0,0,
41960,998.98,151,69469.43,24661.76,41.68,1,0.534,0.344,52,1308,6,0.53,0,0,
41961,2194.44,125,29050.51,15330.31,89.66,1,0.941,0.033,152,841,4,0.081,0,1,25.0
41962,8073.76,105,16060.35,6346.42,85.75,3,0.71,0.198,15,1528,4,0.466,0,0,
41963,3589.38,159,36331.03,26582.19,22.36,3,0.172,0.876,160,941,4,0.212,0,0,
41964,3063.41,51,26694.57,20770.29,91.2,3,0.74,0.616,31,2049,0,0.155,1,0,
41965,3006.18,125,23263.82,17493.78,36.37,3,0.567,0.26,53,1656,6,0.431,0,0,
41966,4597.04,6,39639.24,16767.73,53.93,0,0.686,0.433,118,1888,4,0.094,1,0,
41967,3747.08,17,72854.55,43930.52,41.87,5,0.874,0.303,82,1406,5,0.395,0,0,
41968,1881.25,65,45814.52,37005.29,87.21,3,0.798,0.449,12,1115,2,0.487,0,1,9.0
41969,6032.08,172,18357.41,9462.14,96.51,1,0.095,0.935,121,2453,7,0.391,0,1,7.0
41970,1138.76,61,31825.49,16297.66,71.95,1,0.945,0.244,106,1467,5,0.485,0,0,
41971,8584.38,95,29332.61,13941.3,23.46,0,0.262,0.615,41,1160,5,0.443,0,0,
41972,1455.69,16,47263.34,17972.87,71.43,4,0.055,0.489,46,2012,4,0.075,0,0,
41973,4620.75,135,13884.15,12238.32,81.03,3,0.632,0.844,4,2258,5,0.141,0,1,29.0
41974,2612.83,23,48710.06,42444.98,83.8,0,0.062,0.329,64,2182,5,0.533,0,0,
41975,2036.32,68,22864.39,20997.79,37.13,1,0.461,0.265,146,815,2,0.296,0,1,13.0
41976,8831.29,148,27311.57,25357.53,91.74,2,0.603,0.675,126,902,7,0.276,0,0,
41977,5400.92,72,57470.67,21142.26,38.91,2,0.744,0.596,83,805,4,0.737,0,0,
41978,2843.64,164,42989.34,37683.47,82.46,4,0.491,0.447,107,1893,7,0.527,0,0,
41979,12041.77,98,47619.47,17195.62,88.52,2,0.087,0.685,149,241,0,0.48,0,1,1.0
41980,6527.63,122,59002.69,46594.61,83.8,2,0.829,0.418,45,528,6,0.702,0,0,
41981,1564.96,68,31604.92,22277.34,74.79,4,0.43,0.571,154,1017,4,0.872,0,1,22.0
41982,488.69,26,22086.68,10032.27,86.51,2,0.806,0.257,87,951,4,0.094,0,0,
41983,3247.01,35,41359.41,14812.0,86.69,2,0.722,0.819,18,1143,1,0.863,0,1,12.0
41984,9016.38,53,54919.16,43720.12,52.77,0,0.521,0.028,109,304,7,0.575,1,1,30.0
41985,4858.67,148,37536.18,29277.89,41.08,3,0.221,0.617,78,1688,3,0.98,0,0,
41986,10500.42,10,70381.98,30593.25,73.07,0,0.988,0.211,46,696,7,0.626,1,0,
41987,1847.06,70,30861.64,23717.01,79.16,1,0.447,0.433,135,1031,3,0.347,0,1,12.0
41988,2714.11,3,32747.88,29192.84,90.92,3,0.18,0.825,109,1571,0,0.957,0,1,18.0
41989,2767.35,84,20536.08,12197.76,75.31,0,0.747,0.222,50,92,0,0.937,0,1,29.0
41990,3615.47,46,22637.74,17971.01,75.92,2,0.924,0.687,34,969,7,0.861,0,0,
41991,5507.99,80,40415.41,29236.87,25.33,2,0.588,0.077,179,2027,7,0.134,0,0,
41992,11002.7,4,19161.22,8553.47,64.95,0,0.95,0.515,53,1040,3,0.309,0,1,5.0
41993,13018.87,40,35272.16,22647.22,23.82,1,0.74,0.97,143,657,5,0.446,1,1,18.0
41994,11307.9,39,35610.7,22080.55,30.34,4,0.865,0.924,36,258,2,0.553,0,1,19.0
41995,5091.18,145,48644.0,18767.14,90.37,4,0.507,0.264,22,1112,0,0.729,0,0,
41996,2267.02,112,58697.63,49995.81,38.52,5,0.526,0.935,165,1973,3,0.041,0,0,
41997,3571.42,29,46582.4,25978.42,95.28,1,0.802,0.805,146,1993,0,0.457,0,1,28.0
41998,5035.09,4,107271.97,66621.94,70.84,3,0.887,0.925,101,1024,1,0.183,0,1,7.0
41999,3321.11,118,38494.38,23208.85,81.74,2,0.127,0.566,12,856,5,0.807,0,0,
42000,1435.06,119,86624.0,38985.6,99.78,4,0.777,0.626,45,2081,4,0.971,0,1,5.0
42001,2059.26,65,10889.44,8831.8,67.32,1,0.452,0.116,93,808,3,0.299,0,1,7.0
42002,5969.59,145,43364.93,30875.96,89.74,5,0.586,0.617,107,1753,2,0.78,0,0,
42003,2447.44,100,29971.62,16687.67,24.24,3,0.991,0.053,49,488,4,0.013,0,0,
42004,3039.17,47,43135.2,16006.37,56.42,0,0.163,0.539,73,1666,7,0.086,0,1,4.0
42005,2799.69,18,42747.5,15533.57,59.24,1,0.611,0.374,66,2412,4,0.174,0,1,30.0
42006,1460.07,71,55142.55,27431.28,53.35,3,0.336,0.896,144,1988,3,0.057,1,0,
42007,2599.26,154,52356.57,23349.66,27.53,2,0.702,0.626,29,1326,7,0.48,1,0,
42008,2066.78,24,39733.26,30380.11,60.27,3,0.776,0.214,8,1965,4,0.905,0,0,
42009,1713.95,33,20195.76,12516.17,37.02,3,0.796,0.789,99,1529,1,0.903,0,1,28.0
42010,1278.38,90,48944.08,27449.34,81.33,3,0.011,0.211,93,1205,0,0.289,0,0,
42011,2750.44,29,19794.91,9701.2,21.44,2,0.174,0.622,144,243,2,0.417,1,0,
42012,4887.99,88,23518.47,20520.63,56.37,2,0.668,0.724,86,1648,5,0.491,0,1,28.0
42013,7306.09,174,46125.94,20124.71,67.6,0,0.248,0.57,54,2491,6,0.079,0,0,
42014,977.19,92,39865.91,26667.44,68.21,2,0.781,0.505,165,976,5,0.82,0,0,
42015,10776.5,154,22262.49,16383.31,59.49,1,0.726,0.93,78,2150,3,0.408,1,0,
42016,3768.21,169,18920.21,12226.88,96.0,1,0.25,0.653,108,529,3,0.178,0,0,
42017,1210.0,25,38574.22,35223.79,56.36,0,0.827,0.35,142,2359,6,0.651,0,1,27.0
42018,2158.23,143,32611.26,27926.15,97.76,3,0.444,0.428,113,974,4,0.864,0,0,
42019,663.87,162,27628.94,22106.94,77.73,1,0.241,0.631,107,1025,5,0.538,0,0,
42020,814.52,179,50376.2,37241.32,82.17,3,0.831,0.681,9,402,4,0.758,0,0,
42021,11815.18,105,35770.71,16584.76,74.39,2,0.32,0.132,56,930,2,0.919,1,0,
42022,1703.7,72,60465.92,45674.63,91.69,3,0.007,0.841,12,2188,3,0.524,0,0,
42023,4580.27,27,48797.12,33685.49,94.51,1,0.806,0.978,116,133,6,0.178,0,1,30.0
42024,2727.24,132,16785.98,15241.11,27.61,1,0.853,0.004,149,223,1,0.151,0,0,
42025,3023.73,76,14578.18,8024.46,87.09,2,0.741,0.441,124,125,0,0.16,0,0,
42026,4001.49,20,54914.56,27598.48,74.68,3,0.404,0.228,128,486,7,0.102,0,0,
42027,562.72,48,63841.14,55787.16,63.09,0,0.65,0.827,9,1365,5,0.772,1,1,19.0
42028,8559.81,63,48906.27,27254.02,67.1,1,0.37,0.473,17,1812,7,0.04,1,0,
42029,2754.61,145,23836.49,19121.41,58.25,3,0.664,0.351,76,135,5,0.856,0,0,
42030,1991.37,160,74551.36,44087.48,33.94,0,0.117,0.967,163,146,7,0.896,0,0,
42031,4334.69,112,47438.46,25101.1,59.22,1,0.554,0.81,176,223,2,0.857,0,0,
42032,1674.22,114,60725.84,37875.77,23.18,5,0.614,0.943,79,228,5,0.061,0,0,
42033,3521.24,92,51453.63,36492.9,28.75,1,0.559,0.516,115,2240,2,0.652,1,0,
42034,2611.5,85,29554.55,11649.76,35.61,1,0.884,0.268,178,868,4,0.881,0,1,18.0
42035,5264.85,178,37455.48,21199.19,70.18,2,0.601,0.968,80,1152,6,0.728,0,0,
42036,2512.02,141,32850.52,19326.24,20.81,3,0.866,0.82,85,1095,0,0.768,0,0,
42037,1307.65,97,98273.4,69974.14,55.26,1,0.966,0.777,157,1629,2,0.156,0,0,
42038,3983.33,155,43504.92,39258.31,97.33,2,0.374,0.881,51,2382,2,0.123,0,0,
42039,2400.68,154,48158.93,41498.15,48.15,0,0.292,0.622,84,991,3,0.659,0,0,
42040,694.51,53,36882.3,26932.03,90.79,2,0.61,0.746,13,2301,7,0.828,0,1,6.0
42041,3491.63,162,19369.0,12320.02,57.48,2,0.832,0.655,11,2267,1,0.95,0,0,
42042,1939.23,74,23050.69,9217.03,26.49,1,0.68,0.038,91,1822,0,0.199,0,0,
42043,3930.83,83,35353.57,24289.31,85.71,2,0.463,0.911,5,121,0,0.573,0,0,
42044,1504.11,120,14801.02,7499.36,46.67,5,0.078,0.013,170,924,6,0.409,1,0,
42045,1135.57,57,26886.62,16186.44,80.66,0,0.806,0.751,1,1380,7,0.115,0,0,
42046,7662.54,12,40847.13,32773.48,73.31,1,0.937,0.264,172,188,5,0.76,0,1,1.0
42047,5851.88,120,32554.63,12089.17,32.04,1,0.64,0.831,66,2050,2,0.729,1,1,22.0
42048,2965.31,118,43979.08,39682.31,95.96,0,0.699,0.29,168,733,5,0.014,1,0,
42049,4231.08,88,52447.66,43543.62,45.6,1,0.172,0.112,22,2019,7,0.338,1,0,
42050,5700.63,9,20096.84,10563.59,51.19,1,0.389,0.569,99,732,4,0.118,0,0,
42051,2956.76,173,38191.55,25850.43,52.49,4,0.195,0.885,169,520,4,0.321,0,0,
42052,1133.65,120,29718.31,12115.39,71.38,2,0.941,0.338,137,1545,0,0.845,0,0,
42053,3787.93,44,23905.16,9537.08,79.58,7,0.626,0.789,131,877,5,0.866,0,0,
42054,6646.05,48,26347.98,9814.8,83.14,0,0.259,0.995,153,180,2,0.237,0,1,20.0
42055,4791.24,19,46588.21,41497.91,20.81,3,0.027,0.664,46,1489,7,0.444,0,0,
42056,3125.79,86,17396.9,6736.49,64.48,0,0.666,0.97,50,929,0,0.533,0,0,
42057,4685.52,101,23914.45,15283.86,77.01,1,0.239,0.498,159,2103,6,0.805,1,0,
42058,2493.4,76,29924.93,10905.67,45.96,3,0.489,0.613,10,2148,6,0.847,0,1,15.0
42059,6872.89,73,48103.77,27828.43,65.44,2,0.166,0.68,18,1305,1,0.443,0,0,
42060,8758.19,164,27546.04,16603.75,61.48,1,0.625,0.929,135,117,2,0.98,0,0,
42061,1056.86,143,24435.19,11806.28,42.26,1,0.68,0.659,168,1417,7,0.78,0,0,
42062,7278.99,122,29672.58,19819.88,24.3,5,0.005,0.303,16,1545,1,0.568,1,0,
42063,17851.23,9,73648.46,64673.23,72.97,1,0.985,0.858,127,1682,4,0.836,0,0,
42064,4539.04,119,95180.65,72791.41,37.64,1,0.961,0.068,48,617,3,0.146,0,0,
42065,6548.6,137,40088.21,26464.08,56.52,1,0.404,0.177,121,1570,6,0.73,0,0,
42066,1776.36,46,10223.69,5404.2,55.68,1,0.201,0.777,139,1378,4,0.891,0,0,
42067,1992.28,31,56032.5,27293.5,94.04,2,0.006,0.848,43,548,6,0.505,1,0,
42068,2520.95,119,21254.75,18978.41,74.92,2,0.985,0.172,47,364,4,0.556,0,0,
42069,2160.38,126,44879.04,25349.63,36.93,2,0.632,0.314,66,2201,3,0.646,0,0,
42070,1043.71,110,17936.17,15701.18,47.48,0,0.376,0.201,120,1298,3,0.712,0,0,
42071,2596.37,103,20591.22,11351.81,24.83,2,0.344,0.643,120,2480,3,0.164,0,0,
42072,5820.3,143,35169.27,19117.1,61.71,4,0.097,0.245,163,2449,7,0.121,0,0,
42073,1054.88,40,44281.07,39529.28,78.36,3,0.96,0.5,145,134,6,0.811,0,0,
42074,3440.27,138,10480.23,8112.65,32.82,3,0.515,0.531,73,533,6,0.195,0,1,3.0
42075,3356.86,1,22630.92,13749.57,59.11,2,0.475,0.95,12,753,2,0.636,0,0,
42076,2342.44,24,56051.32,43114.75,64.16,2,0.028,0.151,82,436,2,0.774,0,0,
42077,4434.72,64,24293.75,9843.43,99.84,4,0.895,0.21,92,1008,1,0.262,0,0,
42078,4113.9,48,20917.05,9508.54,62.41,0,0.943,0.615,178,1878,5,0.391,0,0,
42079,2212.89,94,29527.39,23642.36,52.16,4,0.307,0.483,121,274,0,0.045,0,0,
42080,6965.42,50,81185.38,69890.58,28.82,1,0.123,0.482,38,1970,4,0.325,0,0,
42081,4668.01,3,55580.72,24083.62,28.39,3,0.748,0.543,116,896,6,0.946,0,0,
42082,10496.32,102,43292.78,28139.34,37.03,2,0.828,0.817,5,2310,1,0.587,0,1,9.0
42083,2826.68,25,33628.4,22913.25,75.14,7,0.856,0.723,77,2204,0,0.38,0,0,
42084,2304.43,56,51582.51,20155.55,27.13,0,0.706,0.191,25,2351,2,0.034,0,0,
42085,2523.06,41,52826.25,27074.42,48.91,3,0.06,0.87,13,1356,0,0.883,0,0,
42086,7651.47,161,26439.35,16386.84,59.41,3,0.425,0.753,69,1144,2,0.374,0,0,
42087,2646.63,140,24369.66,22013.97,55.92,5,0.45,0.801,16,689,3,0.772,1,0,
42088,2779.11,106,32158.17,22924.56,69.1,2,0.255,0.585,53,875,6,0.778,0,0,
42089,14310.92,129,58089.44,27916.39,52.72,1,0.778,0.793,149,1432,0,0.712,0,1,11.0
42090,1016.8,127,56295.6,42728.2,56.16,0,0.518,0.406,60,2067,4,0.716,0,0,
42091,3965.77,69,30357.88,17531.48,53.08,4,0.748,0.605,5,590,3,0.233,0,0,
42092,2837.94,99,25169.47,18438.62,72.31,3,0.46,0.977,75,948,4,0.291,0,0,
42093,2439.41,59,55080.16,19629.75,55.67,7,0.024,0.423,54,1919,3,0.354,0,0,
42094,1390.35,75,31262.12,18983.44,45.98,1,0.845,0.023,15,1151,3,0.155,0,0,
42095,1752.62,158,61003.02,47240.51,38.51,3,0.547,0.364,56,1767,3,0.514,0,0,
42096,2150.65,33,36948.63,29996.44,86.61,4,0.457,0.886,101,258,6,0.346,0,1,14.0
42097,4431.94,40,48148.59,44159.83,57.82,2,0.716,0.607,20,507,4,0.513,0,1,15.0
42098,5895.55,85,26399.14,16690.48,44.39,3,0.625,0.646,51,574,4,0.694,1,0,
42099,718.35,22,76337.58,69186.37,76.57,2,0.706,0.818,103,310,7,0.787,0,1,10.0
42100,1139.96,153,20883.95,17429.65,36.1,1,0.384,0.673,164,1172,4,0.836,0,0,
42101,4620.74,98,50902.99,31894.56,88.53,5,0.005,0.962,35,1367,2,0.67,0,0,
42102,4943.39,4,22828.78,16881.48,35.53,1,0.761,0.276,93,1018,2,0.305,1,1,13.0
42103,924.33,12,71625.28,64779.39,63.71,1,0.039,0.534,83,1357,5,0.471,0,0,
42104,5999.5,132,19392.88,10916.78,92.59,1,0.123,0.771,3,246,2,0.538,1,0,
42105,2947.82,151,90633.78,82439.78,95.66,0,0.688,0.121,20,1701,4,0.509,0,0,
42106,5418.95,58,88744.61,71505.84,72.68,2,0.17,0.577,99,542,5,0.052,0,0,
42107,1508.11,105,56573.85,23751.92,32.15,4,0.945,0.847,180,1651,4,0.149,0,1,17.0
42108,980.42,119,53927.05,45260.94,65.92,4,0.866,0.199,166,900,7,0.194,0,0,
42109,2328.73,35,51677.2,27337.41,64.36,1,0.634,0.159,176,939,1,0.161,0,0,
42110,2412.89,58,26843.71,10028.27,57.51,1,0.525,0.466,121,462,7,0.799,0,1,5.0
42111,2307.36,6,28673.56,18810.98,56.75,1,0.198,0.252,26,2404,6,0.367,0,0,
42112,2181.66,135,46094.7,42419.23,64.21,3,0.532,0.591,49,1749,4,0.763,0,0,
42113,11548.51,149,71408.45,60745.23,74.62,4,0.878,0.733,42,1482,3,0.06,1,0,
42114,765.21,143,52311.65,36458.75,27.97,1,0.992,0.438,80,1284,6,0.61,1,0,
42115,1516.41,87,15580.7,14223.57,87.69,1,0.366,0.49,28,2482,6,0.262,0,0,
42116,2132.68,140,52901.25,28632.58,86.95,4,0.909,0.794,163,112,0,0.795,0,0,
42117,3038.71,49,28232.28,18053.62,23.47,2,0.427,0.823,82,236,5,0.266,1,1,27.0
42118,5264.87,33,51942.13,44266.84,27.4,1,0.756,0.801,94,1586,2,0.352,0,1,22.0
42119,5956.8,61,27063.2,11613.84,25.33,3,0.014,0.244,66,622,5,0.105,1,0,
42120,7053.07,13,57886.8,30264.53,33.17,4,0.559,0.494,170,1119,2,0.862,0,0,
42121,4381.57,141,51981.01,37420.93,49.75,3,0.8,0.991,29,1575,2,0.311,0,0,
42122,746.94,28,34876.44,22336.46,31.51,1,0.432,0.304,67,612,7,0.837,1,0,
42123,787.22,77,21103.55,14195.23,62.52,2,0.308,0.819,38,1712,0,0.161,1,0,
42124,7463.89,152,67974.85,46263.99,88.94,3,0.694,0.565,16,1093,6,0.136,0,0,
42125,7087.59,103,40342.7,20054.37,33.68,2,0.835,0.73,143,1413,0,0.577,0,0,
42126,4958.29,158,34297.05,27422.62,47.38,1,0.391,0.85,6,1042,0,0.448,0,0,
42127,1546.55,4,40055.14,36517.68,65.28,3,0.746,0.585,145,1149,5,0.61,0,0,
42128,2303.03,13,19799.03,14242.99,92.03,0,0.806,0.083,31,2383,4,0.308,0,1,5.0
42129,2166.59,129,51071.76,27958.3,89.81,2,0.711,0.82,24,697,5,0.201,1,0,
42130,1313.19,172,31443.16,27882.99,40.13,2,0.693,0.932,130,2223,5,0.347,0,1,8.0
42131,3667.4,124,36769.69,29281.31,42.65,2,0.137,0.26,157,1587,4,0.082,0,0,
42132,16720.25,49,40718.74,24561.5,58.91,2,0.163,0.213,54,724,5,0.775,0,0,
42133,2005.2,24,15460.82,7401.59,62.76,1,0.735,0.716,3,1451,6,0.82,0,0,
42134,8412.04,34,13335.45,11950.38,60.55,1,0.634,0.308,125,1506,5,0.887,0,0,
42135,1468.11,167,15732.47,14536.42,68.37,1,0.243,0.797,101,386,7,0.457,0,0,
42136,871.9,170,24690.3,14056.48,35.2,2,0.751,0.96,110,609,6,0.171,0,0,
42137,6568.21,135,32200.6,24401.27,82.1,1,0.947,0.309,176,664,3,0.771,0,0,
42138,2502.26,151,15835.81,10704.49,49.73,0,0.381,0.947,83,1315,4,0.858,1,0,
42139,8242.01,21,18357.85,15209.57,93.6,2,0.566,0.043,159,1256,6,0.488,0,0,
42140,9669.33,43,38211.68,35664.77,66.47,2,0.612,0.168,105,2443,5,0.689,0,0,
42141,2385.76,152,20170.93,8894.87,20.65,4,0.433,0.001,94,1505,5,0.929,0,0,
42142,8729.06,100,25908.85,14762.7,28.45,4,0.216,0.334,39,2329,2,0.437,0,0,
42143,1479.05,93,64712.57,54100.31,56.14,1,0.822,0.497,165,1039,4,0.75,0,0,
42144,1460.54,156,42682.84,27188.23,43.43,1,0.581,0.912,136,1221,4,0.613,1,0,
42145,7029.14,66,16144.03,9151.32,89.35,2,0.132,0.075,19,1991,7,0.718,0,0,
42146,864.16,132,38294.71,15684.93,91.91,4,0.78,0.833,50,1795,6,0.298,0,0,
42147,2977.24,84,44604.88,32362.52,25.48,2,0.492,0.979,88,689,5,0.48,1,0,
42148,8100.84,164,57448.72,43323.44,24.82,1,0.937,0.769,71,752,2,0.254,0,0,
42149,8547.83,127,49314.86,28369.63,54.59,2,0.658,0.983,111,1850,4,0.55,1,0,
42150,2108.78,57,46654.75,17461.67,41.61,3,0.953,0.249,19,2225,6,0.46,0,0,
42151,6683.42,90,37263.03,13979.33,93.04,0,0.606,0.531,171,154,5,0.182,0,0,
42152,1213.97,57,45792.3,19750.27,77.46,2,0.949,0.544,116,728,1,0.201,0,0,
42153,1747.78,19,57444.65,31229.36,97.2,3,0.278,0.789,52,1744,4,0.265,0,0,
42154,3584.33,31,33911.99,14422.92,65.73,2,0.09,0.807,112,548,1,0.266,0,0,
42155,4032.74,170,25072.76,14500.59,37.75,1,0.092,0.198,48,1467,4,0.379,0,0,
42156,1289.25,158,33808.57,26685.89,51.92,2,0.878,0.242,161,1913,5,0.063,0,0,
42157,13224.43,176,29503.02,16093.22,35.92,1,0.985,0.505,60,1118,0,0.992,1,0,
42158,663.83,127,34080.41,15495.62,91.53,3,0.879,0.893,49,1599,3,0.565,0,1,7.0
42159,3113.07,73,13518.91,9418.79,33.51,2,0.639,0.028,39,722,4,0.241,0,1,23.0
42160,3486.75,158,61269.65,43102.55,20.39,3,0.987,0.843,39,93,7,0.841,0,0,
42161,736.89,41,40596.91,36029.83,67.46,1,0.696,0.07,4,2328,4,0.185,0,1,28.0
42162,8598.16,160,63579.74,45107.29,71.15,3,0.342,0.363,81,997,7,0.462,0,0,
42163,1648.5,109,22149.23,17734.27,48.2,2,0.391,0.086,44,2482,4,0.949,0,0,
42164,3225.24,48,46479.78,21466.07,82.78,2,0.77,0.159,158,1646,7,0.044,0,0,
42165,3875.5,79,32819.49,24357.13,99.04,2,0.323,0.443,131,1061,0,0.021,0,0,
42166,931.31,149,38504.45,24717.55,82.57,1,0.47,0.803,131,382,1,0.388,0,0,
42167,1264.32,164,49271.75,39969.38,44.36,2,0.082,0.535,175,2258,6,0.979,0,0,
42168,10408.96,67,54773.87,36639.07,22.18,2,0.124,0.775,100,2402,3,0.349,0,0,
42169,2828.03,79,28125.7,20266.95,98.56,1,0.112,0.0,150,1600,7,0.42,0,0,
42170,344.59,88,28150.18,13728.68,62.21,0,0.172,0.429,47,2173,2,0.787,0,0,
42171,2341.3,16,42745.83,19301.71,43.13,4,0.428,0.097,149,2112,5,0.799,0,0,
42172,2903.52,128,7676.32,7110.91,45.11,3,0.94,0.367,50,1749,7,0.086,0,0,
42173,3552.82,135,53767.91,42745.46,38.48,0,0.716,0.045,95,1920,6,0.533,0,1,18.0
42174,602.39,156,42457.89,36310.27,39.61,1,0.312,0.557,143,765,6,0.514,1,0,
42175,2911.88,178,40020.09,29148.83,79.55,2,0.385,0.041,123,1059,7,0.539,0,0,
42176,1531.31,12,39830.04,15121.3,90.62,3,0.122,0.607,29,1824,3,0.279,0,0,
42177,3557.55,153,15495.91,9695.99,97.18,2,0.568,0.157,81,1624,6,0.988,0,1,26.0
42178,4469.67,30,32248.57,29967.34,45.69,1,0.915,0.412,141,1479,6,0.994,1,0,
42179,4105.14,72,41048.93,27536.44,22.76,1,0.249,0.032,44,1455,3,0.653,1,1,18.0
42180,9165.29,139,40265.9,14286.45,50.0,2,0.632,0.974,124,1044,4,0.313,0,0,
42181,17196.41,42,105573.44,44434.28,80.62,3,0.239,0.798,78,150,0,0.834,0,0,
42182,1203.65,100,28552.6,26260.85,23.81,3,0.176,0.003,146,1807,1,0.478,1,0,
42183,2196.05,111,45005.79,40979.82,43.76,0,0.325,0.483,95,93,0,0.015,0,0,
42184,5401.59,164,17440.79,10373.99,56.34,3,0.172,0.58,111,1741,5,0.359,1,0,
42185,2693.41,49,21483.56,9744.6,29.58,0,0.678,0.633,17,890,7,0.77,1,1,26.0
42186,337.57,174,74602.04,47273.29,37.41,3,0.118,0.792,97,271,5,0.494,0,0,
42187,2555.4,94,30032.9,26595.9,38.08,2,0.335,0.45,115,2443,5,0.85,0,0,
42188,8000.97,35,38199.39,35200.24,36.23,1,0.302,0.686,63,965,5,0.886,0,0,
42189,976.73,94,41694.12,27952.66,26.25,3,0.635,0.029,105,1425,2,0.828,0,0,
42190,3556.04,14,74643.86,36412.32,92.34,1,0.615,0.886,115,2369,7,0.778,0,1,26.0
42191,648.14,165,35211.1,29142.95,21.66,3,0.686,0.74,32,2059,1,0.471,1,1,25.0
42192,5979.09,40,26486.13,10664.72,64.08,2,0.974,0.873,149,2226,0,0.219,0,1,30.0
42193,3616.46,180,25203.29,23417.81,41.86,2,0.053,0.442,100,1324,7,0.896,0,0,
42194,1892.27,41,39688.26,33628.36,69.43,1,0.119,0.587,90,316,4,0.027,1,0,
42195,2133.76,122,54152.15,19421.49,76.85,2,0.152,0.892,30,2485,3,0.364,0,0,
42196,898.52,133,26322.55,13187.77,72.03,0,0.045,0.647,99,1025,0,0.543,0,0,
42197,6674.87,21,24838.85,10857.34,89.71,1,0.818,0.679,103,1875,1,0.121,0,0,
42198,1572.65,177,52622.65,32732.37,87.5,2,0.159,0.01,47,1946,1,0.595,0,0,
42199,4448.13,61,60960.4,38145.62,24.6,0,0.501,0.762,63,1746,0,0.251,0,0,
42200,1380.87,134,77481.45,62536.22,40.01,2,0.455,0.205,161,757,4,0.765,1,0,
42201,17304.51,114,38789.1,21363.46,50.13,3,0.97,0.027,53,813,3,0.881,1,0,
42202,10380.99,179,45089.15,26619.32,63.55,2,0.487,0.243,53,1145,0,0.9,0,0,
42203,15662.05,62,44433.15,20654.28,99.9,5,0.324,0.42,69,1502,0,0.121,0,1,16.0
42204,17195.85,24,12491.55,5784.7,50.03,2,0.078,0.418,57,2469,3,0.236,0,0,
42205,1794.32,52,65688.41,52282.61,32.49,0,0.046,0.301,120,429,7,0.518,0,0,
42206,1469.53,16,54922.57,36051.72,65.02,2,0.342,0.824,160,819,2,0.972,0,1,1.0
42207,15076.73,135,43372.19,29551.59,78.24,5,0.179,0.846,55,1918,6,0.108,1,1,9.0
42208,2662.83,42,41867.53,17050.59,21.59,4,0.463,0.99,155,165,5,0.648,0,0,
42209,5805.58,21,38880.51,32427.41,48.23,0,0.94,0.271,173,732,3,0.052,0,1,24.0
42210,1814.3,176,104957.28,64458.96,31.04,2,0.963,0.91,16,1551,1,0.22,0,0,
42211,1838.33,60,14696.65,12528.11,92.45,4,0.33,0.518,177,939,5,0.204,0,0,
42212,5790.46,145,28879.49,19891.58,66.09,2,0.735,0.891,31,1073,2,0.715,0,0,
42213,616.53,149,36985.62,27154.02,45.04,2,0.012,0.456,150,2185,1,0.372,0,0,
42214,5577.75,180,66015.02,39976.86,22.13,2,0.243,0.513,139,573,0,0.628,0,0,
42215,4534.99,134,43636.24,33321.08,25.98,1,0.73,0.286,139,1591,2,0.351,0,0,
42216,1950.57,147,25882.5,15755.83,71.29,3,0.514,0.366,71,544,5,0.828,0,0,
42217,3039.19,147,23787.08,15754.62,20.84,2,0.072,0.53,36,2050,1,0.539,1,0,
42218,3445.02,150,39981.03,24617.34,71.15,1,0.945,0.256,10,799,5,0.433,0,1,7.0
